cliente_id,churn,cliente_idoso,cliente_tem_parceiro,cliente_tem_dependentes,meses_contrato,servico_telefonico,multiplas_linhas,assinatura_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_a_cabo,streaming_filmes,contrato,fatura_online,forma_pagamento,faturamento_mensal,faturamento_total,cliente_masculino,contas_diarias
1513-XNPPH,True,False,False,False,12,True,Não,Fibra Ótica,Não,Não,Sim,Sim,Não,Sim,Mensal,True,Cheque eletrônico,89.4,1095.65,False,2.98
1518-OMDIK,False,False,True,False,33,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Cartão de crédito,44.55,1462.6,True,1.4849999999999999
1518-VOWAV,True,False,False,False,9,True,Não,DSL,Sim,Sim,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,74.65,703.55,False,2.4883333333333337
1522-VVDMG,True,False,True,True,7,True,Não,Fibra Ótica,Não,Sim,Não,Sim,Sim,Não,Mensal,True,Cheque eletrônico,89.75,608.8,True,2.9916666666666667
1525-LNLOJ,False,False,True,True,66,True,Sim,DSL,Não,Não,Sim,Não,Sim,Não,Dois anos,True,Transferência bancária,63.3,4189.7,True,2.11
1527-SXDPN,True,False,True,True,52,True,Sim,Fibra Ótica,Não,Não,Sim,Sim,Não,Sim,Dois anos,True,Transferência bancária,96.25,4990.25,True,3.2083333333333335
1530-ZTDOZ,False,False,True,False,49,False,Sem serviço telefónico,DSL,Sim,Não,Não,Não,Sim,Não,Mensal,False,Transferência bancária,40.65,2070.75,False,1.355
1534-OULXE,False,False,True,True,61,True,Não,DSL,Sim,Não,Não,Não,Não,Não,Anual,True,Transferência bancária,49.7,2961.4,False,1.6566666666666667
1535-VTJOQ,False,False,False,False,24,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,25.15,553.0,False,0.8383333333333333
1536-HBSWP,False,False,False,False,1,True,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,True,Cheque eletrônico,49.9,49.9,False,1.6633333333333333
1536-YHDOE,False,False,True,True,17,True,Sim,DSL,Sim,Não,Não,Sim,Não,Não,Anual,True,Cheque,62.1,1096.65,True,2.07
1539-LNKHM,False,False,False,False,12,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,20.4,266.6,False,0.6799999999999999
1541-ETJZO,True,False,False,False,1,True,Sim,DSL,Não,Não,Sim,Sim,Não,Não,Mensal,False,Cheque,62.05,62.05,True,2.0683333333333334
1543-LLLFT,False,True,True,False,61,True,Sim,Fibra Ótica,Não,Sim,Sim,Sim,Sim,Não,Anual,True,Cheque,98.3,6066.55,True,3.2766666666666664
1544-JJMYL,False,False,False,False,27,True,Não,DSL,Sim,Não,Sim,Sim,Sim,Não,Anual,False,Cartão de crédito,69.35,1927.3,True,2.3116666666666665
1545-ACTAS,False,False,True,True,48,True,Não,Fibra Ótica,Sim,Não,Sim,Não,Sim,Sim,Anual,True,Transferência bancária,99.7,4977.2,False,3.3233333333333333
1545-JFUML,False,False,True,False,71,True,Sim,Fibra Ótica,Sim,Sim,Sim,Não,Sim,Não,Dois anos,True,Cheque eletrônico,99.0,6994.6,True,3.3
1548-ARAGG,False,False,True,True,4,True,Sim,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,True,Cheque,58.5,224.85,False,1.95
1548-FEHVL,False,False,True,False,61,True,Sim,Fibra Ótica,Sim,Sim,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,106.2,6375.2,True,3.54
1550-EENBN,False,False,False,False,31,True,Sim,Fibra Ótica,Sim,Sim,Não,Não,Sim,Sim,Mensal,False,Cheque eletrônico,104.35,3205.6,False,3.478333333333333
1550-LOAHA,True,False,True,False,32,True,Não,Fibra Ótica,Não,Sim,Não,Não,Não,Sim,Mensal,False,Transferência bancária,84.15,2585.95,False,2.805
1552-AAGRX,False,False,False,False,30,True,Sim,Fibra Ótica,Sim,Não,Não,Sim,Sim,Sim,Mensal,False,Transferência bancária,106.4,3211.9,False,3.546666666666667
1552-CZCLL,False,False,True,True,55,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cartão de crédito,20.0,1087.25,False,0.6666666666666666
1552-TKMXS,False,False,True,False,42,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cartão de crédito,20.35,869.9,False,0.6783333333333333
1555-DJEQW,True,False,True,True,70,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Transferência bancária,114.2,7723.9,False,3.8066666666666666
1555-HAPSU,False,False,True,True,71,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,23.9,1663.5,False,0.7966666666666666
1557-EMYVT,False,False,False,False,43,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,115.05,4895.1,False,3.835
1559-DTODC,False,False,False,False,19,False,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Transferência bancária,25.15,468.35,True,0.8383333333333333
1561-BWHIN,False,False,True,True,19,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,19.8,344.5,True,0.66
1563-IWQEX,False,False,False,False,12,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,19.7,220.35,False,0.6566666666666666
1564-HJUVY,False,False,False,False,4,True,Não,DSL,Não,Sim,Não,Sim,Sim,Não,Mensal,True,Transferência bancária,63.75,226.2,True,2.125
1564-NTYXF,True,True,False,False,13,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,82.0,1127.2,False,2.7333333333333334
1565-RHDJD,True,False,False,True,4,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Não,Não,Mensal,False,Transferência bancária,84.05,333.55,False,2.8016666666666667
1567-DSCIC,True,False,False,False,8,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Não,Mensal,True,Cheque eletrônico,94.0,773.65,True,3.1333333333333333
1568-BEKZM,False,True,True,False,70,True,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,90.05,6333.4,True,3.0016666666666665
1568-LJSZU,False,False,True,True,68,True,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Cartão de crédito,92.2,6392.85,True,3.0733333333333333
1569-TTNYJ,True,False,True,False,5,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,78.75,412.1,True,2.625
1571-SAVHK,True,False,False,False,12,True,Sim,Fibra Ótica,Não,Não,Não,Sim,Sim,Sim,Mensal,True,Cheque,99.95,1132.75,True,3.3316666666666666
1573-LGXBA,False,False,True,True,57,True,Não,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Anual,True,Cartão de crédito,97.55,5598.0,True,3.2516666666666665
1574-DYCWE,False,False,True,True,51,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,19.95,1028.75,False,0.6649999999999999
1575-KRZZE,False,False,False,False,4,True,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,55.2,220.65,False,1.84
1576-PFZIW,False,True,True,False,70,True,Não,Fibra Ótica,Sim,Sim,Sim,Não,Sim,Sim,Dois anos,False,Cartão de crédito,105.35,7511.9,True,3.5116666666666663
1577-HKTFG,True,False,True,False,30,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Transferência bancária,19.65,655.85,False,0.6549999999999999
1579-KLYDT,True,False,False,False,7,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Não,Mensal,True,Cheque eletrônico,90.45,593.45,True,3.015
1580-BMCMR,False,True,False,False,19,True,Não,Fibra Ótica,Sim,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,87.3,1637.3,True,2.9099999999999997
1582-RAFML,True,False,False,False,1,True,Sim,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,False,Cheque,60.1,60.1,True,2.0033333333333334
1583-IHQZE,True,False,False,False,12,True,Sim,Fibra Ótica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,True,Cheque,112.95,1384.75,True,3.765
1585-MQSSU,True,False,False,False,17,True,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,False,Cheque,51.5,900.5,True,1.7166666666666666
1587-FKLZB,True,True,True,True,66,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,True,Cartão de crédito,99.5,6822.15,True,3.316666666666667
1589-AGTLK,True,False,False,False,3,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,45.35,141.5,True,1.5116666666666667
1591-MQJTP,False,True,True,False,51,True,Sim,Fibra Ótica,Sim,Não,Sim,Não,Não,Sim,Anual,True,Transferência bancária,93.65,4839.15,True,3.121666666666667
1591-NFNLQ,True,False,False,False,51,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Não,Não,Mensal,False,Cartão de crédito,80.0,4242.35,True,2.6666666666666665
1591-XWLGB,False,False,True,False,71,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,19.85,1379.6,False,0.6616666666666667
1596-BBVTG,True,False,False,False,35,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,False,Cartão de crédito,75.35,2636.05,True,2.5116666666666663
1596-OQSPS,False,False,False,False,11,True,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,51.1,531.15,False,1.7033333333333334
1597-FZREH,True,False,False,False,2,True,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Mensal,False,Cheque eletrônico,76.4,160.8,False,2.546666666666667
1597-LHYNC,True,True,False,False,26,True,Sim,Fibra Ótica,Sim,Sim,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,95.0,2497.2,False,3.1666666666666665
1599-EAHXY,False,False,True,True,60,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cartão de crédito,23.95,1506.4,True,0.7983333333333333
1599-MMYRQ,False,False,True,True,62,True,Não,Fibra Ótica,Sim,Sim,Não,Não,Não,Não,Anual,True,Cartão de crédito,81.45,4983.05,True,2.7150000000000003
1600-DILPE,False,False,False,False,12,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Transferência bancária,45.0,524.35,False,1.5
1602-IJQQE,True,False,False,False,4,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,75.35,338.1,False,2.5116666666666663
1608-GMEWB,False,True,False,False,45,True,Sim,Fibra Ótica,Não,Não,Não,Não,Sim,Sim,Mensal,True,Transferência bancária,93.9,4200.25,True,3.1300000000000003
1612-EOHDH,True,False,False,False,1,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,45.15,45.15,False,1.505
1614-JBEBI,False,False,False,False,8,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Cheque,20.7,137.6,False,0.69
1618-CFHME,True,False,False,False,2,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,75.9,143.35,False,2.5300000000000002
1619-YWUBB,False,False,True,False,68,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,True,Cartão de crédito,24.95,1614.9,False,0.8316666666666667
1621-YNCJH,False,False,True,False,36,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Não,Sim,Dois anos,True,Cartão de crédito,106.05,3834.4,False,3.5349999999999997
1622-HSHSF,False,False,False,False,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Cheque,19.55,19.55,False,0.6516666666666667
1623-NLDOT,True,False,True,False,42,False,Sem serviço telefónico,DSL,Não,Sim,Não,Sim,Não,Não,Anual,False,Cheque,33.55,1445.3,False,1.1183333333333332
1624-NALOJ,True,True,False,False,5,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,89.8,502.6,True,2.993333333333333
1624-WOIWJ,True,False,False,False,10,True,Não,Fibra Ótica,Sim,Não,Não,Não,Sim,Não,Mensal,True,Cheque,84.7,832.05,False,2.8233333333333333
1625-JAIIY,True,False,True,True,68,True,Sim,Fibra Ótica,Não,Não,Não,Não,Sim,Não,Anual,True,Cheque eletrônico,83.0,5685.8,False,2.7666666666666666
1626-ERCMM,True,True,True,False,20,True,Sim,Fibra Ótica,Não,Não,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,94.55,1899.65,True,3.1516666666666664
1627-AFWVJ,False,False,False,False,29,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,19.4,554.25,False,0.6466666666666666
1628-BIZYP,False,False,False,False,1,True,Não,Fibra Ótica,Não,Sim,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,85.0,85.0,True,2.8333333333333335
1629-DQQVB,False,False,False,False,14,True,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,False,Transferência bancária,50.1,709.5,False,1.6700000000000002
1635-FJFCC,False,False,False,False,5,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Cartão de crédito,44.05,202.15,False,1.4683333333333333
1635-HDGFT,False,False,False,True,19,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,20.5,398.55,False,0.6833333333333333
1635-NZATJ,False,True,True,False,71,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,25.45,1789.65,True,0.8483333333333333
1636-NTNCO,False,True,False,False,4,False,Sem serviço telefónico,DSL,Não,Sim,Não,Não,Sim,Sim,Mensal,True,Cartão de crédito,50.95,207.35,True,1.6983333333333335
1640-PLFMP,False,False,False,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,70.25,70.25,False,2.341666666666667
1641-BYBTK,False,False,False,True,6,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Cheque,20.2,98.35,True,0.6733333333333333
1641-RQDAY,False,True,True,True,32,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,100.4,3217.65,False,3.3466666666666667
1642-HMARX,False,False,True,False,68,True,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Cheque eletrônico,91.7,6424.7,False,3.0566666666666666
1644-IRKSF,True,False,True,True,33,True,Não,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Anual,True,Cheque eletrônico,93.8,3124.5,False,3.1266666666666665
1656-DRSMG,False,False,False,False,63,True,Sim,Fibra Ótica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,True,Cartão de crédito,109.85,7002.95,False,3.6616666666666666
1657-DYMBM,False,False,True,False,53,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,19.9,1110.05,True,0.6633333333333333
1658-BYGOY,True,True,False,False,18,True,Sim,Fibra Ótica,Não,Não,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,95.45,1752.55,True,3.1816666666666666
1658-TJVOA,False,True,False,False,6,True,Não,Fibra Ótica,Sim,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,74.1,450.9,False,2.4699999999999998
1658-XUHBX,False,True,True,True,59,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Não,Sim,Mensal,True,Cartão de crédito,88.75,5348.65,False,2.9583333333333335
1660-HSOOQ,True,False,False,False,1,True,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,True,Cheque,49.65,49.65,True,1.655
1661-CZBAU,False,False,False,False,48,True,Sim,DSL,Sim,Não,Não,Sim,Não,Sim,Anual,True,Transferência bancária,70.95,3629.2,True,2.365
1663-MHLHE,False,False,False,False,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,19.2,19.2,True,0.64
1666-JXLKU,False,False,False,False,37,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,True,Cheque eletrônico,100.05,3810.55,False,3.335
1666-JZPZT,False,False,False,False,27,True,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque,49.0,1291.35,True,1.6333333333333333
1670-SVOWZ,True,False,True,True,14,True,Não,Fibra Ótica,Não,Sim,Não,Sim,Não,Sim,Mensal,True,Cartão de crédito,89.65,1208.35,False,2.9883333333333337
1676-MQAOA,False,False,False,False,72,True,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Dois anos,True,Transferência bancária,75.1,5336.35,True,2.503333333333333
1678-FYZOW,True,False,False,False,3,True,Não,Fibra Ótica,Não,Não,Não,Não,Sim,Não,Mensal,True,Cheque eletrônico,79.4,244.65,False,2.646666666666667
1679-JRFBR,False,False,True,True,70,True,Sim,Fibra Ótica,Sim,Sim,Sim,Não,Sim,Sim,Anual,True,Cartão de crédito,108.15,7930.55,False,3.605
1680-VDCWW,False,False,True,False,12,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Transferência bancária,19.8,202.25,True,0.66
1682-VCOIO,False,False,False,False,23,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,20.45,481.1,True,0.6816666666666666
1684-FLBGS,False,False,True,True,23,True,Sim,DSL,Não,Sim,Não,Sim,Sim,Não,Mensal,True,Cartão de crédito,69.5,1652.1,False,2.316666666666667
1685-BQULA,False,False,False,False,40,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Não,Mensal,True,Transferência bancária,93.4,3756.4,False,3.1133333333333337
1685-VAYJF,False,False,False,False,11,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,False,Cartão de crédito,45.2,492.0,True,1.5066666666666668
1686-STUHN,False,False,False,False,42,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Transferência bancária,19.8,849.9,True,0.66
1689-MRZQR,True,False,True,True,34,True,Não,Fibra Ótica,Não,Não,Não,Não,Sim,Não,Mensal,False,Cheque eletrônico,78.3,2564.3,True,2.61
1689-YQBYY,False,False,False,True,12,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,76.6,893.0,False,2.5533333333333332
1696-HXOWK,False,False,True,False,71,True,Sim,Fibra Ótica,Sim,Sim,Não,Não,Sim,Não,Anual,False,Cheque,95.65,6856.95,False,3.1883333333333335
1696-MZVAU,False,False,True,True,39,False,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Anual,True,Cartão de crédito,25.25,947.75,True,0.8416666666666667
1697-BCSHV,False,False,True,True,58,True,Sim,DSL,Não,Sim,Não,Não,Sim,Não,Mensal,True,Transferência bancária,66.8,3970.4,False,2.2266666666666666
1697-LYYYX,False,False,True,True,61,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cartão de crédito,19.1,1143.8,False,0.6366666666666667
1697-NVVGY,False,True,True,False,19,True,Não,DSL,Sim,Não,Sim,Não,Sim,Não,Mensal,False,Transferência bancária,66.4,1286.05,True,2.2133333333333334
1698-XFZCI,False,False,False,False,61,True,Sim,Fibra Ótica,Sim,Sim,Sim,Não,Sim,Sim,Anual,True,Cheque eletrônico,107.75,6521.9,True,3.591666666666667
